#       x               J0(x)           J0'(x)          J0'(x)          J0''(x)         J0''(x)
484       4.82         -0.23            0.30            0.30            0.17             0.17
485       4.83         -0.23            0.30            0.30            0.17             0.17
486       4.84         -0.23            0.31            0.31            0.17             0.16
487       4.85         -0.23            0.31            0.31            0.16             0.16
488       4.86         -0.22            0.31            0.31            0.16             0.16
489       4.87         -0.22            0.31            0.31            0.16             0.15
490       4.88         -0.22            0.31            0.31            0.15             0.15
491       4.89         -0.21            0.31            0.31            0.15             0.15
492       4.90         -0.21            0.31            0.32            0.15             0.14
493       4.91         -0.21            0.32            0.32            0.14             0.14
494       4.92         -0.20            0.32            0.32            0.14             0.14
495       4.93         -0.20            0.32            0.32            0.14             0.13
496       4.94         -0.20            0.32            0.32            0.13             0.13
497       4.95         -0.19            0.32            0.32            0.13             0.13
498       4.96         -0.19            0.32            0.32            0.13             0.12
499       4.97         -0.19            0.32            0.32            0.12             0.12
500       4.98         -0.18            0.33            0.33            0.12             0.12
501       4.99         -0.18            0.33            0.33            0.12             0.11
502       5.00         -0.18            0.33            0.33            0.11             0.11
503       5.01         -0.17            0.33            0.33            0.11             0.11
504       5.02         -0.17            0.33            0.33            0.11             0.10
505       5.03         -0.17            0.33            0.33            0.10             0.10
506       5.04         -0.16            0.33            0.33            0.10             0.10
507       5.05         -0.16            0.33            0.33            0.10             0.09
508       5.06         -0.16            0.33            0.33            0.09             0.09
509       5.07         -0.15            0.33            0.34            0.09             0.09
510       5.08         -0.15            0.34            0.34            0.09             0.08
511       5.09         -0.15            0.34            0.34            0.08             0.08
512       5.10         -0.14            0.34            0.34            0.08             0.08
513       5.11         -0.14            0.34            0.34            0.07             0.07
514       5.12         -0.14            0.34            0.34            0.07             0.07
515       5.13         -0.13            0.34            0.34            0.07             0.07
516       5.14         -0.13            0.34            0.34            0.06             0.06
517       5.15         -0.13            0.34            0.34            0.06             0.06
518       5.16         -0.12            0.34            0.34            0.06             0.06
519       5.17         -0.12            0.34            0.34            0.05             0.05
520       5.18         -0.12            0.34            0.34            0.05             0.05
521       5.19         -0.11            0.34            0.34            0.05             0.05
522       5.20         -0.11            0.34            0.34            0.04             0.04
523       5.21         -0.11            0.34            0.34            0.04             0.04
524       5.22         -0.10            0.34            0.34            0.04             0.04
525       5.23         -0.10            0.34            0.34            0.03             0.03
526       5.24         -0.10            0.34            0.34            0.03             0.03
527       5.25         -0.09            0.35            0.35            0.03             0.03
528       5.26         -0.09            0.35            0.35            0.02             0.02
529       5.27         -0.09            0.35            0.35            0.02             0.02
530       5.28         -0.08            0.35            0.35            0.02             0.02
531       5.29         -0.08            0.35            0.35            0.01             0.01
532       5.30         -0.08            0.35            0.35            0.01             0.01
533       5.31         -0.07            0.35            0.35            0.01             0.01
534       5.32         -0.07            0.35            0.35            0.00             0.00
535       5.33         -0.07            0.35            0.35            0.00            -0.00
536       5.34         -0.06            0.35            0.35           -0.00            -0.00
537       5.35         -0.06            0.35            0.35           -0.01            -0.01
538       5.36         -0.06            0.35            0.35           -0.01            -0.01
539       5.37         -0.05            0.35            0.35           -0.01            -0.01
540       5.38         -0.05            0.35            0.35           -0.02            -0.02
541       5.39         -0.04            0.35            0.35           -0.02            -0.02
542       5.40         -0.04            0.35            0.35           -0.02            -0.02
543       5.41         -0.04            0.35            0.34           -0.03            -0.03
544       5.42         -0.03            0.34            0.34           -0.03            -0.03
545       5.43         -0.03            0.34            0.34           -0.03            -0.03
546       5.44         -0.03            0.34            0.34           -0.04            -0.04
547       5.45         -0.02            0.34            0.34           -0.04            -0.04
548       5.46         -0.02            0.34            0.34           -0.04            -0.04
549       5.47         -0.02            0.34            0.34           -0.05            -0.05
550       5.48         -0.01            0.34            0.34           -0.05            -0.05
551       5.49         -0.01            0.34            0.34           -0.05            -0.05
552       5.50         -0.01            0.34            0.34           -0.06            -0.06
553       5.51         -0.00            0.34            0.34           -0.06            -0.06
554       5.52         -0.00            0.34            0.34           -0.06            -0.06
555       5.53          0.00            0.34            0.34           -0.06            -0.07
556       5.54          0.01            0.34            0.34           -0.07            -0.07
557       5.55          0.01            0.34            0.34           -0.07            -0.07
558       5.56          0.01            0.34            0.34           -0.07            -0.08
559       5.57          0.02            0.34            0.34           -0.08            -0.08
560       5.58          0.02            0.34            0.34           -0.08            -0.08
561       5.59          0.02            0.34            0.33           -0.08            -0.09
562       5.60          0.03            0.33            0.33           -0.09            -0.09
563       5.61          0.03            0.33            0.33           -0.09            -0.09
564       5.62          0.03            0.33            0.33           -0.09            -0.09
565       5.63          0.04            0.33            0.33           -0.10            -0.10
566       5.64          0.04            0.33            0.33           -0.10            -0.10
567       5.65          0.04            0.33            0.33           -0.10            -0.10
568       5.66          0.05            0.33            0.33           -0.10            -0.11
569       5.67          0.05            0.33            0.33           -0.11            -0.11
570       5.68          0.05            0.33            0.33           -0.11            -0.11
571       5.69          0.06            0.33            0.32           -0.11            -0.12
572       5.70          0.06            0.32            0.32           -0.12            -0.12
573       5.71          0.06            0.32            0.32           -0.12            -0.12
574       5.72          0.07            0.32            0.32           -0.12            -0.12
575       5.73          0.07            0.32            0.32           -0.13            -0.13
576       5.74          0.07            0.32            0.32           -0.13            -0.13
577       5.75          0.08            0.32            0.32           -0.13            -0.13
578       5.76          0.08            0.32            0.32           -0.13            -0.14
579       5.77          0.08            0.32            0.31           -0.14            -0.14
580       5.78          0.09            0.31            0.31           -0.14            -0.14
581       5.79          0.09            0.31            0.31           -0.14            -0.14
582       5.80          0.09            0.31            0.31           -0.15            -0.15
583       5.81          0.09            0.31            0.31           -0.15            -0.15
584       5.82          0.10            0.31            0.31           -0.15            -0.15
585       5.83          0.10            0.31            0.31           -0.15            -0.15
586       5.84          0.10            0.30            0.30           -0.16            -0.16
587       5.85          0.11            0.30            0.30           -0.16            -0.16
588       5.86          0.11            0.30            0.30           -0.16            -0.16
589       5.87          0.11            0.30            0.30           -0.16            -0.17
590       5.88          0.12            0.30            0.30           -0.17            -0.17
591       5.89          0.12            0.30            0.30           -0.17            -0.17
592       5.90          0.12            0.30            0.29           -0.17            -0.17
593       5.91          0.12            0.29            0.29           -0.17            -0.18
594       5.92          0.13            0.29            0.29           -0.18            -0.18
595       5.93          0.13            0.29            0.29           -0.18            -0.18
596       5.94          0.13            0.29            0.29           -0.18            -0.18
597       5.95          0.14            0.29            0.29           -0.18            -0.19
598       5.96          0.14            0.28            0.28           -0.19            -0.19
599       5.97          0.14            0.28            0.28           -0.19            -0.19
600       5.98          0.15            0.28            0.28           -0.19            -0.19
601       5.99          0.15            0.28            0.28           -0.19            -0.20
602       6.00          0.15            0.28            0.28           -0.20            -0.20
603       6.01          0.15            0.27            0.27           -0.20            -0.20
604       6.02          0.16            0.27            0.27           -0.20            -0.20
605       6.03          0.16            0.27            0.27           -0.20            -0.20
606       6.04          0.16            0.27            0.27           -0.21            -0.21
607       6.05          0.16            0.27            0.27           -0.21            -0.21
608       6.06          0.17            0.26            0.26           -0.21            -0.21
609       6.07          0.17            0.26            0.26           -0.21            -0.21
610       6.08          0.17            0.26            0.26           -0.21            -0.22
611       6.09          0.17            0.26            0.26           -0.22            -0.22
612       6.10          0.18            0.26            0.25           -0.22            -0.22
613       6.11          0.18            0.25            0.25           -0.22            -0.22
614       6.12          0.18            0.25            0.25           -0.22            -0.22
615       6.13          0.18            0.25            0.25           -0.23            -0.23
616       6.14          0.19            0.25            0.25           -0.23            -0.23
617       6.15          0.19            0.24            0.24           -0.23            -0.23
618       6.16          0.19            0.24            0.24           -0.23            -0.23
619       6.17          0.19            0.24            0.24           -0.23            -0.23
620       6.18          0.20            0.24            0.24           -0.24            -0.24
621       6.19          0.20            0.24            0.23           -0.24            -0.24
622       6.20          0.20            0.23            0.23           -0.24            -0.24
623       6.21          0.20            0.23            0.23           -0.24            -0.24
624       6.22          0.21            0.23            0.23           -0.24            -0.24
625       6.23          0.21            0.23            0.22           -0.24            -0.25
626       6.24          0.21            0.22            0.22           -0.25            -0.25
627       6.25          0.21            0.22            0.22           -0.25            -0.25
628       6.26          0.22            0.22            0.22           -0.25            -0.25
629       6.27          0.22            0.22            0.21           -0.25            -0.25
